tourney_id,surface,winner_id,loser_id
2019-520,Clay,106233,111575
2019-6242,Hard,128034,126207
2019-0429,Hard,105807,126149
2019-0352,Hard,200282,105138
2019-0329,Hard,106415,105311
2019-6242,Hard,134770,144750
2019-0533,Clay,144719,106203
2019-0410,Clay,105062,104871
2019-M009,Clay,104259,104468
2019-M020,Hard,105683,105379
2019-0891,Hard,104291,106368
2019-0301,Hard,104259,104926
2019-580,Hard,105311,105550
2019-0375,Hard,104607,105936
2019-0506,Clay,106233,109739
2019-6932,Clay,106148,111797
2019-540,Grass,105138,105332
2019-0341,Hard,132283,106214
2019-M-DC-2019-G1-AO-M-CHN-KOR-01,Hard,126952,105339
2019-M-DC-2019-G2-EPA-M-LTU-MAR-01,Clay,105575,104467
2019-540,Grass,105023,106233
2019-M021,Clay,106298,106432
2019-0425,Clay,105332,105807
2019-0360,Clay,105332,105379
2019-580,Hard,105227,111456
2019-580,Hard,105657,104719
2019-0375,Hard,104607,105332
2019-0891,Hard,104327,111581
2019-M007,Hard,105819,105062
2019-520,Clay,104745,106228
2019-540,Grass,104571,111790
2019-0316,Clay,104871,105807
2019-M-DC-2019-G2-EPA-M-ROU-ZIM-01,Hard,105657,105626
2019-M009,Clay,105223,134770
2019-6116,Hard,126203,110536
2019-0337,Hard,104269,105932
2019-0414,Clay,200484,104919
2019-0352,Hard,133430,104745
2019-0316,Clay,106228,104755
2019-0410,Clay,105373,105643
2019-M001,Hard,124187,105077
2019-580,Hard,100644,105379
2019-0360,Clay,106121,104999
2019-M009,Clay,106065,200282
2019-M021,Clay,128034,200282
2019-540,Grass,105449,105077
2019-0439,Clay,111513,103893
2019-0414,Clay,105807,104926
2019-6242,Hard,104665,111797
2019-0316,Clay,106228,106032
2019-M015,Hard,104918,111815
2019-0425,Clay,106233,104745
2019-540,Grass,105550,104312
2019-0421,Hard,111575,104527
2019-0315,Grass,200005,125802
2019-5014,Hard,104926,104918
2019-M015,Hard,104871,106065
2019-540,Grass,124187,104527
2019-7581,Hard,105777,105554
2019-M007,Hard,109739,126203
2019-0425,Clay,105550,111575
2019-M007,Hard,124187,105526
2019-M020,Hard,106401,105992
2019-0891,Hard,103333,105539
2019-580,Hard,104925,105453
2019-0506,Clay,106065,105550
2019-6932,Clay,105077,132283
2019-7694,Clay,105357,104665
2019-0360,Clay,105732,105341
2019-0421,Hard,105138,106071
2019-M035,Hard,106401,106415
2019-5014,Hard,105311,105936
2019-540,Grass,105357,111513
2019-0341,Hard,105732,105526
2019-9164,Hard,105077,104792
2019-0319,Clay,106233,104665
2019-0429,Hard,133430,105216
2019-560,Hard,126156,104919
2019-M009,Clay,106401,106421
2019-M001,Hard,111442,105173
2019-9158,Clay,144719,105819
2019-0407,Hard,104527,133430
2019-0410,Clay,105583,104291
2019-M021,Clay,103970,105138
2019-0321,Grass,106298,103852
2019-6116,Hard,110536,105777
2019-6242,Hard,200615,106329
2019-560,Hard,105657,200005
2019-M-DC-2019-QLS-M-SUI-RUS-01,Hard,111575,105967
2019-6242,Hard,132283,106000
2019-560,Hard,105332,111790
2019-0329,Hard,111202,105227
2019-9164,Hard,105173,105077
2019-0360,Clay,106378,200005
2019-M007,Hard,125802,105341
2019-0425,Clay,106148,200095
2019-0533,Clay,106426,105155
2019-0301,Hard,104919,105449
2019-580,Hard,105138,105227
2019-9158,Clay,105643,144719
2019-0375,Hard,104607,104897
2019-0407,Hard,104792,106421
2019-6932,Clay,106228,111200
2019-M024,Hard,106298,106045
2019-5014,Hard,106421,104926
2019-6242,Hard,104898,106045
2019-M024,Hard,105676,126203
2019-540,Grass,104719,132283
2019-M-DC-2019-QLS-M-BEL-BRA-01,Clay,106293,106329
2019-M006,Hard,105936,105062
2019-7694,Clay,105138,144895
2019-0496,Hard,200005,105208
2019-M021,Clay,106198,104468
2019-M009,Clay,134770,105554
2019-M020,Hard,105357,105815
2019-0891,Hard,144719,105430
2019-0301,Hard,126203,105657
2019-580,Hard,104542,105373
2019-9158,Clay,104655,104291
2019-0410,Clay,105676,105819
2019-M016,Grass,128034,106065
2019-0328,Hard,104527,126207
2019-M024,Hard,105676,106415
2019-560,Hard,126610,111442
2019-0328,Hard,124187,106426
2019-0352,Hard,106426,104655
2019-M035,Hard,105332,104545
2019-560,Hard,106421,103852
2019-0360,Clay,104542,105649
2019-7290,Clay,105676,104291
2019-M007,Hard,105077,105657
2019-0451,Hard,106065,104660
2019-M001,Hard,200282,105583
2019-580,Hard,105051,105526
2019-0424,Hard,105430,103333
2019-0533,Clay,205734,111200
2019-0425,Clay,106426,133430
2019-520,Clay,103819,104527
2019-0314,Clay,106148,105882
2019-0605,Hard,126774,106421
2019-520,Clay,105453,104542
2019-M-DC-2019-FLS-M-GBR-GER-01,Hard,106378,104259
2019-0421,Hard,105357,103852
2019-M035,Hard,111442,106058
2019-0410,Clay,105916,105932
2019-M009,Clay,105676,104527
2019-M021,Clay,104527,105732
2019-0451,Hard,105932,126094
2019-0301,Hard,111815,105311
2019-9158,Clay,104291,104122
2019-0407,Hard,104792,104527
2019-0533,Clay,105477,106121
2019-0321,Grass,105916,144719
2019-540,Grass,105676,104871
2019-7485,Hard,126207,105526
2019-M-DC-2019-G2-EPA-M-EGY-SLO-01,Clay,105633,105641
2019-0341,Hard,120424,200005
2019-M014,Hard,105583,104586
2019-M035,Hard,105657,111453
2019-M-DC-2019-G2-AO-M-TPE-HKG-01,Hard,105359,208597
2019-9164,Hard,200282,104918
2019-7485,Hard,105550,105376
2019-560,Hard,126610,126094
2019-0568,Hard,105311,106075
2019-M014,Hard,104586,106228
2019-0319,Clay,105077,105916
2019-0425,Clay,200000,104291
2019-0533,Clay,106148,109739
2019-M007,Hard,103970,105023
2019-0410,Clay,104926,100644
2019-M007,Hard,132283,105373
2019-580,Hard,105683,100644
2019-580,Hard,104792,106000
2019-9158,Clay,106043,105561
2019-0375,Hard,105208,128034
2019-0407,Hard,106000,105062
2019-0341,Hard,104542,105932
2019-0329,Hard,105676,111202
2019-6242,Hard,133430,126094
2019-540,Grass,104269,105341
2019-6242,Hard,105449,105554
2019-M009,Clay,126610,106298
2019-M021,Clay,105550,106421
2019-580,Hard,105539,111513
2019-0506,Clay,105077,103970
2019-0407,Hard,105453,105916
2019-0407,Hard,134868,111575
2019-0533,Clay,134770,105311
2019-0410,Clay,111815,105173
2019-6116,Hard,126952,105432
2019-0414,Clay,126094,105807
2019-6242,Hard,144750,144719
2019-M-DC-2019-G2-EPA-M-NOR-GEO-01,Clay,106223,126340
2019-0328,Hard,200282,124187
2019-M007,Hard,128034,126610
2019-0425,Clay,105453,126203
2019-M006,Hard,200615,144719
2019-0410,Clay,104926,106432
2019-580,Hard,104312,105449
2019-0375,Hard,104542,104871
2019-7434,Hard,105526,105882
2019-0407,Hard,104527,105683
2019-M006,Hard,106233,104792
2019-M006,Hard,106415,200000
2019-0337,Hard,106233,126610
2019-M009,Clay,104925,104259
2019-0414,Clay,105526,106329
2019-7650,Grass,105807,105906
2019-0337,Hard,105807,133430
2019-M024,Hard,106415,200282
2019-0314,Clay,105311,105138
2019-0352,Hard,104925,126774
2019-0316,Clay,105077,106148
2019-M021,Clay,126207,105932
2019-0410,Clay,132283,104312
2019-0301,Hard,104926,105376
2019-580,Hard,105916,105077
2019-0506,Clay,104655,105311
2019-0407,Hard,105453,105208
2019-0533,Clay,105077,105487
2019-M009,Clay,106043,106415
2019-M010,Grass,126203,200514
2019-6116,Hard,105430,105815
2019-0439,Clay,106210,105649
2019-M015,Hard,106233,104918
2019-520,Clay,104542,105376
2019-0421,Hard,200000,105683
2019-5014,Hard,111575,126203
2019-M015,Hard,126094,105777
2019-6116,Hard,106071,105051
2019-M007,Hard,200000,134770
2019-0425,Clay,106421,105077
2019-M007,Hard,104731,144719
2019-7694,Clay,105932,106137
2019-0451,Hard,105932,105077
2019-580,Hard,104925,106298
2019-580,Hard,103333,128034
2019-7434,Hard,104792,105062
2019-M007,Hard,104545,200000
2019-520,Clay,104259,104898
2019-0421,Hard,106043,106065
2019-7581,Hard,144750,105583
2019-5014,Hard,105577,106043
2019-M035,Hard,105376,106378
2019-M-DC-2019-G2-AM-M-GUA-BOL-01,Hard,106198,209238
2019-540,Grass,105815,104468
2019-0319,Clay,105077,104871
2019-M010,Grass,126207,105311
2019-M014,Hard,106148,105575
2019-M-DC-2019-QLS-M-AUT-CHI-01,Clay,111797,200514
2019-560,Hard,106401,105449
2019-7694,Clay,200000,105449
2019-M007,Hard,105554,104291
2019-M009,Clay,105077,104792
2019-M021,Clay,104259,105062
2019-0410,Clay,105732,104269
2019-9158,Clay,105550,105077
2019-580,Hard,125802,104291
2019-580,Hard,104607,104898
2019-M006,Hard,106233,103819
2019-0321,Grass,104460,105357
2019-M-DC-2019-QLS-M-SUI-RUS-01,Hard,106421,105967
2019-560,Hard,105575,106210
2019-9164,Hard,104312,111190
2019-M024,Hard,103819,106228
2019-M-DC-2019-G1-AO-M-UZB-LBN-01,Clay,122109,200273
2019-0425,Clay,111456,104468
2019-0410,Clay,104745,105550
2019-0360,Clay,104468,106075
2019-M007,Hard,104999,200095
2019-580,Hard,104919,111797
2019-580,Hard,103819,126203
2019-0375,Hard,104871,104629
2019-M006,Hard,103819,104527
2019-520,Clay,104745,106233
2019-0439,Clay,206173,105155
2019-5014,Hard,126774,128034
2019-M024,Hard,106401,132283
2019-M024,Hard,105550,134770
2019-M-DC-2019-G2-AO-M-THA-PHI-01,Hard,106397,202165
2019-0375,Hard,126156,104327
2019-0533,Clay,111513,105561
2019-0410,Clay,144719,200031
2019-M021,Clay,200000,133430
2019-M009,Clay,105227,109640
2019-7694,Clay,200000,105932
2019-0321,Grass,105526,200175
2019-560,Hard,105341,106233
2019-0341,Hard,105379,105332
2019-5014,Hard,106298,104810
2019-0328,Hard,103819,105430
2019-0352,Hard,106426,104545
2019-0414,Clay,105932,106228
2019-560,Hard,200615,105062
2019-M-DC-2019-QLS-M-AUS-BIH-01,Hard,105357,106000
2019-0328,Hard,104755,106228
2019-0352,Hard,105777,200005
2019-0891,Hard,104327,106148
2019-580,Hard,105992,106210
2019-0375,Hard,104542,200005
2019-0407,Hard,106421,104269
2019-0533,Clay,200000,104655
2019-M007,Hard,124187,106043
2019-0425,Clay,105777,104269
2019-7694,Clay,105332,200000
2019-7648,Clay,105936,106432
2019-M010,Grass,105173,111442
2019-0439,Clay,104919,104665
2019-0605,Hard,104745,126774
2019-M-DC-2019-FLS-M-ARG-ESP-01,Hard,104745,106043
2019-6116,Hard,126203,111815
2019-M015,Hard,126774,104545
2019-540,Grass,128034,104919
2019-580,Hard,104871,200005
2019-M001,Hard,106415,105992
2019-0506,Clay,106043,105077
2019-M006,Hard,105683,200175
2019-7694,Clay,105332,126203
2019-M009,Clay,104745,104925
2019-0314,Clay,105077,104665
2019-0414,Clay,105807,105526
2019-M035,Hard,117360,104291
2019-560,Hard,100644,105430
2019-7485,Hard,206173,104792
2019-0421,Hard,106421,106233
2019-M-DC-2019-G2-EPA-M-DEN-TUR-01,Hard,208029,117356
2019-7485,Hard,126952,104755
2019-0319,Clay,134770,104655
2019-560,Hard,104792,104665
2019-0568,Hard,106099,105341
2019-M-DC-2019-QLS-M-CZE-NED-01,Hard,106210,134868
2019-0451,Hard,105583,105173
2019-0301,Hard,126203,104545
2019-580,Hard,105357,105643
2019-7434,Hard,104792,126774
2019-0506,Clay,106043,105379
2019-0506,Clay,104655,105656
2019-0407,Hard,104542,134868
2019-M004,Hard,104527,105449
2019-0425,Clay,111797,100644
2019-7694,Clay,105332,133430
2019-0341,Hard,105332,106296
2019-520,Clay,104745,105453
2019-6242,Hard,105449,105357
2019-540,Grass,105550,104731
2019-6242,Hard,105936,104607
2019-580,Hard,109739,105163
2019-580,Hard,105430,111581
2019-0425,Clay,106233,106421
2019-M009,Clay,104925,106043
2019-540,Grass,106421,200615
2019-560,Hard,126207,103333
2019-0341,Hard,105379,105807
2019-5014,Hard,104792,132283
2019-7485,Hard,104542,132283
2019-M-DC-2019-G2-EPA-M-ROU-ZIM-01,Hard,202262,200250
2019-540,Grass,104745,105311
2019-580,Hard,105932,111153
2019-0375,Hard,104542,104468
2019-0375,Hard,105430,104259
2019-0495,Hard,106432,106210
2019-M006,Hard,106148,105992
2019-M007,Hard,105583,105453
2019-0410,Clay,105583,106421
2019-0425,Clay,104919,105657
2019-7694,Clay,126203,105138
2019-M010,Grass,105173,106432
2019-0337,Hard,106043,104792
2019-0337,Hard,105062,106432
2019-0605,Hard,126610,106233
2019-0314,Clay,104665,105583
2019-0322,Clay,106000,103852
2019-580,Hard,104269,200175
2019-7434,Hard,106421,105916
2019-7434,Hard,104792,104678
2019-M004,Hard,106401,104527
2019-M006,Hard,104745,111575
2019-M006,Hard,111456,105311
2019-M009,Clay,104745,126774
2019-0308,Clay,106329,105526
2019-0500,Grass,104312,121531
2019-0315,Grass,104719,105432
2019-M-DC-2019-FLS-M-ARG-ESP-01,Hard,105550,105807
2019-6116,Hard,200282,126203
2019-0421,Hard,105932,105526
2019-5014,Hard,105138,124187
2019-M015,Hard,104926,105062
2019-580,Hard,104745,104607
2019-9158,Clay,106398,105807
2019-0375,Hard,125802,105341
2019-0506,Clay,106043,106233
2019-M006,Hard,105683,105526
2019-0410,Clay,106421,126774
2019-0425,Clay,103970,104999
2019-M010,Grass,104755,111797
2019-0321,Grass,200000,105683
2019-540,Grass,126652,111511
2019-0421,Hard,104755,105332
2019-7581,Hard,105311,200000
2019-5014,Hard,104926,105023
2019-0341,Hard,104542,104665
2019-M014,Hard,105173,105062
2019-0421,Hard,104745,104792
2019-M-DC-2019-G1-EPA-M-POR-BLR-01,Hard,125802,105155
2019-0319,Clay,106233,132283
2019-M-DC-2019-G2-AM-M-PER-ESA-01,Hard,105656,126190
2019-M010,Grass,105676,200221
2019-0429,Hard,133430,105936
2019-9158,Clay,144719,106065
2019-580,Hard,105138,111575
2019-0506,Clay,106065,106148
2019-0407,Hard,106000,126774
2019-0495,Hard,105575,106421
2019-M006,Hard,104527,105554
2019-7694,Clay,126203,104755
2019-M009,Clay,104925,105223
2019-540,Grass,144895,105777
2019-0439,Clay,106099,106432
2019-560,Hard,126610,104755
2019-M-DC-2019-QLS-M-SRB-UZB-01,Hard,105583,122109
2019-560,Hard,106078,144750
2019-0321,Grass,200175,104259
2019-560,Hard,104745,105357
2019-M024,Hard,126094,104527
2019-0451,Hard,106065,105583
2019-M004,Hard,104545,105173
2019-M006,Hard,200175,106415
2019-M006,Hard,111797,126207
2019-0410,Clay,104925,126203
2019-7648,Clay,104655,105227
2019-0425,Clay,105526,106198
2019-0321,Grass,126610,106045
2019-540,Grass,106043,105051
2019-0414,Clay,105932,106198
2019-5014,Hard,104925,104545
2019-M024,Hard,106228,126610
2019-M-DC-2019-G1-AM-M-ECU-VEN-01,Hard,201995,105334
2019-0315,Grass,200005,106368
2019-580,Hard,100644,104871
2019-M006,Hard,105376,104312
2019-0410,Clay,104926,105583
2019-0321,Grass,105683,104542
2019-540,Grass,104925,106045
2019-0439,Clay,105226,105634
2019-0314,Clay,105138,144719
2019-0414,Clay,106233,104655
2019-0414,Clay,105916,104259
2019-560,Hard,106043,104898
2019-560,Hard,103819,106000
2019-0328,Hard,126774,105575
2019-0352,Hard,105777,105676
2019-0414,Clay,105936,105373
2019-560,Hard,104792,105657
2019-0328,Hard,105138,105657
2019-0352,Hard,105683,111815
2019-560,Hard,105676,105807
2019-0425,Clay,105916,106045
2019-M020,Hard,105453,106421
2019-580,Hard,104259,104810
2019-0375,Hard,133430,104719
2019-M006,Hard,128034,133430
2019-M006,Hard,104898,104797
2019-M007,Hard,111442,111815
2019-0410,Clay,105583,132283
2019-M010,Grass,105173,105676
2019-540,Grass,106296,122330
2019-M-DC-2019-FLS-C-M-ARG-GER-01,Hard,104259,105550
2019-0314,Clay,104665,106121
2019-0605,Hard,126774,100644
2019-0439,Clay,126094,104898
2019-M015,Hard,100644,105023
2019-M-DC-2019-FLS-M-RUS-CAN-01,Hard,133430,111575
2019-9158,Clay,105643,106148
2019-7434,Hard,105916,104312
2019-0499,Hard,105554,104312
2019-6932,Clay,104655,106043
2019-M006,Hard,106109,105208
2019-M009,Clay,126774,103819
2019-0321,Grass,106045,104792
2019-540,Grass,106298,104755
2019-0439,Clay,105226,111513
2019-0414,Clay,134770,104898
2019-M035,Hard,128034,105385
2019-7485,Hard,104527,103852
2019-0568,Hard,106421,105539
2019-M014,Hard,104312,106148
2019-6242,Hard,105023,106148
2019-M-DC-2019-G2-AM-M-GUA-BOL-01,Hard,108739,105156
2019-9164,Hard,105077,200175
2019-7485,Hard,200005,106075
2019-560,Hard,106043,100644
2019-0421,Hard,133430,105732
2019-0301,Hard,105815,106065
2019-9158,Clay,132283,104665
2019-7434,Hard,105916,126610
2019-M004,Hard,100644,111815
2019-M006,Hard,103852,104607
2019-0425,Clay,106043,106415
2019-7694,Clay,104655,128034
2019-M010,Grass,106432,106426
2019-0321,Grass,106298,106421
2019-540,Grass,104731,104386
2019-0341,Hard,105379,104468
2019-M-DC-2019-QLS-M-KAZ-POR-01,Hard,105062,105311
2019-560,Hard,104871,128034
2019-0329,Hard,104925,104424
2019-520,Clay,106233,104925
2019-6242,Hard,105807,132283
2019-560,Hard,136440,144719
2019-0329,Hard,105227,105216
2019-540,Grass,105683,124187
2019-M010,Grass,106426,104898
2019-M006,Hard,105430,105657
2019-0360,Clay,106210,104926
2019-M009,Clay,104745,104269
2019-M007,Hard,111456,200005
2019-580,Hard,104312,111442
2019-0375,Hard,105732,125802
2019-0499,Hard,105554,104545
2019-6932,Clay,144719,104919
2019-0495,Hard,106078,104898
2019-M006,Hard,111575,104545
2019-6242,Hard,126207,104871
2019-540,Grass,105453,105062
2019-0429,Hard,105807,105357
2019-0451,Hard,104607,106065
2019-580,Hard,126207,104731
2019-9158,Clay,106398,111815
2019-0375,Hard,105332,105539
2019-6932,Clay,200000,104926
2019-0425,Clay,144719,105155
2019-M010,Grass,111442,200282
2019-0321,Grass,104460,100644
2019-M024,Hard,105676,105173
2019-M024,Hard,105807,104468
2019-540,Grass,105932,104868
2019-560,Hard,106423,125802
2019-0337,Hard,106233,105807
2019-0337,Hard,126610,106378
2019-M-DC-2019-FLS-A-M-FRA-JPN-01,Hard,104542,106034
2019-0314,Clay,105077,106148
2019-0414,Clay,105807,105870
2019-580,Hard,105341,124187
2019-M006,Hard,104745,105936
2019-M006,Hard,200175,111513
2019-M007,Hard,103819,104731
2019-M009,Clay,106043,105453
2019-0308,Clay,105916,132283
2019-0315,Grass,104545,200005
2019-0439,Clay,105936,106121
2019-0414,Clay,104926,109699
2019-M024,Hard,106421,126094
2019-M-DC-2019-FLS-D-M-BEL-AUS-01,Hard,200282,105676
2019-0421,Hard,104792,128034
2019-0315,Grass,104678,105359
2019-6116,Hard,111815,200615
2019-540,Grass,104269,106378
2019-M-DC-2019-G1-EPA-M-CZE-BIH-01,Hard,207797,105806
2019-0421,Hard,100644,111815
2019-5014,Hard,126610,106426
2019-M015,Hard,104545,104792
2019-0410,Clay,105526,133430
2019-0301,Hard,104919,126610
2019-580,Hard,104607,106378
2019-7434,Hard,126610,111575
2019-M004,Hard,106401,104545
2019-0410,Clay,106432,105732
2019-7694,Clay,126203,106210
2019-0425,Clay,105332,106228
2019-M010,Grass,104755,105062
2019-0321,Grass,105683,105916
2019-0421,Hard,104527,105777
2019-7581,Hard,106078,104810
2019-5014,Hard,104918,106228
2019-M035,Hard,106421,105227
2019-0429,Hard,106415,126203
2019-0421,Hard,106421,111575
2019-9164,Hard,106432,105842
2019-M014,Hard,104312,106426
2019-M015,Hard,105554,104810
2019-0410,Clay,200000,106228
2019-7694,Clay,200005,111815
2019-0301,Hard,105815,104259
2019-0301,Hard,104259,200005
2019-9158,Clay,105379,104926
2019-7434,Hard,126610,104797
2019-0407,Hard,104542,105341
2019-M006,Hard,104259,104925
2019-M006,Hard,104545,105550
2019-0410,Clay,104925,104259
2019-560,Hard,111442,105311
2019-6242,Hard,105815,104918
2019-M-DC-2019-QLS-M-JPN-CHN-01,Hard,106415,200059
2019-560,Hard,105815,104542
2019-7581,Hard,105311,111202
2019-0329,Hard,111202,132283
2019-M024,Hard,106421,105332
2019-0425,Clay,105550,105311
2019-0410,Clay,104468,200615
2019-580,Hard,106121,106423
2019-0375,Hard,104542,105732
2019-0375,Hard,104719,103333
2019-0407,Hard,104527,105332
2019-M004,Hard,106401,100644
2019-M007,Hard,103819,104545
2019-M007,Hard,104871,111797
2019-M010,Grass,111797,126774
2019-M024,Hard,104527,105777
2019-M007,Hard,122330,105815
2019-0322,Clay,111797,105430
2019-0410,Clay,105550,111513
2019-M006,Hard,111577,105147
2019-7290,Clay,104291,104919
2019-0891,Hard,103333,200000
2019-580,Hard,124187,104545
2019-0407,Hard,105916,105373
2019-6932,Clay,106426,109739
2019-M006,Hard,104792,105077
2019-560,Hard,104527,104871
2019-0328,Hard,105936,104926
2019-M-DC-2019-G1-AM-M-ECU-VEN-01,Hard,105877,200526
2019-0352,Hard,106233,105683
2019-0414,Clay,100644,105643
2019-560,Hard,133430,105967
2019-0328,Hard,105967,105332
2019-0352,Hard,104269,106432
2019-M035,Hard,105376,105683
2019-0425,Clay,200095,105643
2019-0301,Hard,105526,111513
2019-580,Hard,111442,103852
2019-0506,Clay,106148,132283
2019-6932,Clay,111815,105583
2019-M007,Hard,103819,133430
2019-M007,Hard,105583,104655
2019-0410,Clay,105138,105357
2019-0410,Clay,132283,111815
2019-M010,Grass,200282,104312
2019-0314,Clay,105341,105757
2019-560,Hard,105777,111794
2019-0314,Clay,144719,104291
2019-0605,Hard,100644,106421
2019-M015,Hard,111575,104926
2019-M035,Hard,104545,128034
2019-M-DC-2019-G2-EPA-M-DEN-TUR-01,Hard,117356,144841
2019-M-DC-2019-FLS-M-RUS-CAN-01,Hard,126094,105577
2019-0322,Clay,100644,106198
2019-M009,Clay,106043,126610
2019-9158,Clay,106228,105550
2019-0407,Hard,105683,104259
2019-M004,Hard,104545,105357
2019-M006,Hard,103333,105432
2019-540,Grass,104871,105373
2019-540,Grass,105138,104327
2019-0439,Clay,105583,106099
2019-0414,Clay,106228,200221
2019-M035,Hard,105173,125802
2019-7485,Hard,104468,104542
2019-M014,Hard,200553,208230
2019-0421,Hard,104745,106421
2019-M014,Hard,126094,105173
2019-560,Hard,104745,105227
2019-0352,Hard,104745,104527
2019-M014,Hard,105062,105539
2019-7694,Clay,104542,105583
2019-0410,Clay,105550,106065
2019-0322,Clay,105430,106000
2019-0301,Hard,111815,105332
2019-7434,Hard,105657,104527
2019-0407,Hard,105932,111202
2019-M007,Hard,104545,105138
2019-0425,Clay,106426,105373
2019-0425,Clay,106421,105453
2019-M010,Grass,111442,126207
2019-0341,Hard,105807,105676
2019-0341,Hard,105936,105376
2019-M-DC-2019-QLS-M-SRB-UZB-01,Hard,105936,104797
2019-520,Clay,104745,103819
2019-6242,Hard,105332,200005
2019-560,Hard,106432,105539
2019-0329,Hard,104468,104665
2019-540,Grass,105138,111575
2019-M009,Clay,105453,105526
2019-0375,Hard,105732,106045
2019-0499,Hard,105554,126207
2019-M004,Hard,100644,200282
2019-M006,Hard,106233,104468
2019-M007,Hard,104898,105041
2019-M010,Grass,106432,126203
2019-0315,Grass,104545,122330
2019-6242,Hard,103852,104665
2019-560,Hard,105227,105373
2019-540,Grass,104731,105732
2019-M-DC-2019-G2-EPA-M-LTU-MAR-01,Clay,105575,125842
2019-540,Grass,104327,104999
2019-0410,Clay,106065,106000
2019-0322,Clay,105643,105077
2019-7434,Hard,104269,200247
2019-0407,Hard,133430,105015
2019-M004,Hard,105357,105376
2019-M006,Hard,105449,126203
2019-0410,Clay,104745,105777
2019-0425,Clay,104291,105819
2019-M010,Grass,105676,105732
2019-0321,Grass,105683,200615
2019-0414,Clay,106233,105916
2019-0337,Hard,105777,106000
2019-M-DC-2019-FLS-A-M-FRA-JPN-01,Hard,106415,104792
2019-0314,Clay,105649,105341
2019-7694,Clay,133430,200005
2019-M009,Clay,126774,104926
2019-580,Hard,105936,106065
2019-0375,Hard,104871,126156
2019-M006,Hard,105526,100644
2019-M007,Hard,144719,105432
2019-0360,Clay,104898,104291
2019-6116,Hard,124187,122330
2019-M035,Hard,105613,200175
2019-560,Hard,104269,104735
2019-0352,Hard,104745,104542
2019-M-DC-2019-FLS-E-M-GBR-NED-01,Hard,104898,105554
2019-6116,Hard,126203,200175
2019-0421,Hard,106421,106378
2019-5014,Hard,105932,105332
2019-0425,Clay,126203,124187
2019-0410,Clay,104926,126094
2019-0322,Clay,106198,104386
2019-M001,Hard,105373,200615
2019-0375,Hard,104571,106298
2019-7434,Hard,104269,105657
2019-0407,Hard,104312,105376
2019-0407,Hard,105062,104898
2019-M010,Grass,105173,104269
2019-0321,Grass,105526,133430
2019-540,Grass,200000,144895
2019-7480,Hard,126203,105432
2019-7581,Hard,105614,105359
2019-0421,Hard,200000,105577
2019-5014,Hard,126203,104269
2019-M004,Hard,105023,104198
2019-M-DC-2019-FLS-B-M-CRO-ESP-01,Hard,104745,127339
2019-M-DC-2019-G1-EPA-M-HUN-UKR-01,Clay,105226,105011
2019-9164,Hard,105173,105585
2019-9164,Hard,106000,106065
2019-0429,Hard,133430,105649
2019-0410,Clay,105777,126610
2019-580,Hard,106043,200484
2019-7434,Hard,105916,120424
2019-0499,Hard,105430,106401
2019-M004,Hard,111815,111456
2019-M006,Hard,105683,106218
2019-M007,Hard,133430,126207
2019-0410,Clay,126203,106043
2019-M009,Clay,103819,106432
2019-0500,Grass,126610,111575
2019-560,Hard,200615,105643
2019-M-DC-2019-QLS-M-GER-HUN-01,Hard,104259,200436
2019-M-DC-2019-QLS-M-SRB-UZB-01,Hard,105936,122109
2019-560,Hard,105577,111575
2019-560,Hard,124187,104926
2019-M007,Hard,106148,106045
2019-0425,Clay,105077,111815
2019-0891,Hard,106368,104719
2019-0301,Hard,103970,104898
2019-580,Hard,106298,200615
2019-580,Hard,105936,105539
2019-0499,Hard,105430,111456
2019-M004,Hard,106401,104745
2019-7694,Clay,105332,111456
2019-0322,Clay,100644,105208
2019-M024,Hard,105526,126774
2019-5014,Hard,104926,111575
2019-M024,Hard,126094,105932
2019-M-DC-2019-G1-AO-M-CHN-KOR-01,Hard,126952,111190
2019-M009,Clay,104269,111575
2019-0410,Clay,106432,128034
2019-9158,Clay,105077,106198
2019-7434,Hard,126610,104269
2019-0499,Hard,104797,103852
2019-M007,Hard,200000,106432
2019-0410,Clay,106421,105430
2019-540,Grass,105916,110602
2019-0315,Grass,122330,105815
2019-0314,Clay,105341,132283
2019-M-DC-2019-G2-EPA-M-RSA-BUL-01,Hard,106220,105434
2019-0328,Hard,124187,105676
2019-0352,Hard,100644,104269
2019-0328,Hard,105526,200175
2019-7694,Clay,105731,106071
2019-M007,Hard,105311,202358
2019-0322,Clay,105643,105916
2019-0425,Clay,111456,106121
2019-0410,Clay,104527,106298
2019-580,Hard,104655,105583
2019-580,Hard,126203,111815
2019-0451,Hard,105138,104925
2019-0891,Hard,105208,105155
2019-0301,Hard,105526,104907
2019-560,Hard,200282,105453
2019-M-DC-2019-FLS-C-M-GER-CHI-01,Hard,104259,111797
2019-0605,Hard,103819,104925
2019-M-DC-2019-FLS-F-M-USA-CAN-01,Hard,133430,126203
2019-M-DC-2019-G1-AO-M-UZB-LBN-01,Clay,133975,122109
2019-0410,Clay,126774,105062
2019-M009,Clay,104745,105932
2019-M020,Hard,200282,200615
2019-0301,Hard,104907,111202
2019-7434,Hard,104978,105932
2019-0506,Clay,144719,104926
2019-0506,Clay,105379,105819
2019-M007,Hard,104545,106378
2019-M007,Hard,105936,105732
2019-0321,Grass,104792,105449
2019-M035,Hard,200175,200615
